Pid,Shoe name,isNew,Gender,category,isBestSeller,isMemberExclusive,isSustainable,inStock,numColors,Color 1,Color 2,Color 3,Color 4,Price,Expensive
1009942882,Metcon 8,False,Women,Training Shoes,False,False,False,True,4,White,Sail,Summit White,Light Smoke Grey,130,True
1010151953,Metcon 8,False,Women,Training Shoes,False,False,False,True,4,Hemp,Sanddrift,Coral Chalk,Earth,140,True
1009774353,Metcon 8,False,Women,Training Shoes,False,False,False,True,4,Citron Tint,Cool Grey,Summit White,Light Smoke Grey,130,True
1010075455,Air Force 1 Premium,False,Women,Shoes,False,False,False,True,3,Pearl Pink,Gum Light Brown,Pearl Pink,NaN,130,True
1003839172,Air Force 1 Premium,False,Women,Shoes,False,False,False,True,2,Vachetta Tan,White,NaN,NaN,130,True
1010054411,Blazer Mid Premium,False,Women,Shoes,False,False,False,True,3,Pearl Pink,Gum Light Brown,Pearl Pink,NaN,125,True
1012328988,Blazer Mid Premium,True,Women,Shoes,False,False,False,True,3,Mineral,Sail,Mineral,NaN,125,True
1003838987,Blazer Mid Premium,False,Women,Shoes,False,False,False,True,2,Alabaster,White,NaN,NaN,125,True
14234769,Blazer Mid Premium,False,Women,Shoes,False,False,False,True,3,Vachetta Tan,White,Vachetta Tan,NaN,125,True
13824226,Renew Ride 3,False,Women,Road Running Shoes,False,False,False,True,4,Black,Dark Smoke Grey,Smoke Grey,White,80,False
13824233,Renew Ride 3,False,Women,Road Running Shoes,False,False,False,True,4,Venice,Rush Pink,Light Curry,Blackened Blue,80,False
1000488810,Renew Ride 3,False,Women,Road Running Shoes,False,False,False,True,2,Black,White,NaN,NaN,85,False
1000197196,Pegasus Turbo,False,Women,Road Running Shoes,False,False,False,True,4,Black,Anthracite,Noise Aqua,White,150,True
1011845493,Pegasus Turbo,False,Women,Road Running Shoes,False,False,False,True,4,White,Hot Punch,Electric Algae,Racer Blue,150,True
14229056,Pegasus Turbo,False,Women,Road Running Shoes,False,False,False,True,4,Pink Oxford,Barely Rose,White,White,150,True
1012263538,Pegasus Turbo,False,Women,Road Running Shoes,False,False,False,True,4,Jade Ice,Clear Jade Ii,Picante Red,Obsidian,150,True
1010084100,Pegasus Turbo,False,Women,Road Running Shoes,False,False,False,True,4,Black,Green Abyss,Hyper Pink,Fuchsia Dream,150,True
1000197197,Pegasus Turbo,False,Women,Road Running Shoes,False,False,False,True,4,Fuchsia Dream,Racer Blue,Baltic Blue,Bright Crimson,150,True
1010084577,Pegasus Turbo,False,Women,Road Running Shoes,False,False,False,True,4,White,Sea Coral,Black,Topaz Gold,150,True
1010106859,Pegasus Turbo,False,Women,Road Running Shoes,False,False,False,True,2,Black,White,NaN,NaN,150,True
14058877,Pegasus Turbo,False,Women,Road Running Shoes,False,False,False,True,4,Black,Off Noir,Sesame,Sail,150,True
1010086721,Pegasus Trail 4 GORE-TEX,False,Women,Waterproof Trail Running Shoes,False,False,False,True,4,Oxygen Purple,Rush Fuchsia,Vivid Purple,Space Purple,160,True
1008130481,Pegasus Trail 4 GORE-TEX,False,Women,Waterproof Trail Running Shoes,False,False,False,True,4,Rosewood,Dark Smoke Grey,Blue Lightning,Pink Spell,165,True
1012290910,Pegasus Trail 4 GORE-TEX,False,Women,Waterproof Trail Running Shoes,False,False,False,True,4,Black,Light Photo Blue,Track Red,Vivid Sulfur,160,True
1012584953,Pegasus Trail 4 GORE-TEX,False,Women,Waterproof Trail Running Shoes,False,False,False,True,4,Sail,Sea Glass,Deep Jungle,Light Lemon Twist,160,True
1010083832,Pegasus Trail 4 GORE-TEX,False,Women,Waterproof Trail Running Shoes,False,False,False,True,4,Diffused Taupe,Dark Pony,Sail,Picante Red,160,True
1000197188,Pegasus Trail 4 GORE-TEX,False,Women,Waterproof Trail Running Shoes,False,False,False,True,4,Wolf Grey,Stadium Green,Baltic Blue,Volt,160,True
14081342,Pegasus Trail 4 GORE-TEX,False,Women,Waterproof Trail Running Shoes,False,False,False,True,3,Black,Reflect Silver,Wolf Grey,NaN,160,True
14263513,Pegasus Trail 4 GORE-TEX,False,Women,Waterproof Trail Running Shoes,False,False,False,True,4,Canyon Rust,Medium Soft Pink,Habanero Red,Barely Volt,160,True
1012262475,Revolution 6,False,Women,Road Running Shoes,False,False,False,True,4,White,Vivid Sulfur,Vivid Purple,Black,70,False
1012280524,Revolution 6,True,Women,Road Running Shoes,False,False,False,True,4,White,Vivid Sulfur,Vivid Purple,Black,70,False
13712263,Revolution 6,False,Women,Road Running Shoes,False,False,False,True,4,Black,Dark Smoke Grey,Cool Grey,White,70,False
13712265,Revolution 6,False,Women,Road Running Shoes,False,False,False,True,3,Light Violet,White,Champagne,NaN,70,False
1010084018,Revolution 6,False,Women,Road Running Shoes,False,False,False,True,4,Pearl Pink,White,Pink Bloom,Coral Chalk,75,False
1000874679,Revolution 6,False,Women,Road Running Shoes,False,False,False,True,4,White,Fossil Stone,Black,Pink Spell,70,False
13712285,Revolution 6,False,Women,Road Running Shoes,False,False,False,True,3,Black,Dark Smoke Grey,Black,NaN,70,False
13712284,Revolution 6,False,Women,Road Running Shoes,False,False,False,True,4,Black,Dark Smoke Grey,Cool Grey,White,70,False
13712291,Revolution 6,False,Women,Road Running Shoes,False,False,False,True,3,White,Pure Platinum,Metallic Silver,NaN,70,False
13829728,Waffle Debut,False,Women,Shoes,False,False,False,True,4,Black,Orange,Clear,White,75,False
1010076071,Waffle Debut,False,Women,Shoes,False,False,False,True,4,Sesame,Desert Ochre,Black,Baroque Brown,75,False
1012594329,Waffle Debut,False,Women,Shoes,False,False,False,True,3,White,Oil Green,Sea Glass,NaN,75,False
1012328566,Waffle Debut,False,Women,Shoes,False,False,False,True,4,White,Light Orewood Brown,Sail,Rush Fuchsia,75,False
13828738,Waffle Debut,False,Women,Shoes,False,False,False,True,4,White,Black,Orange,White,75,False
1011880235,Waffle Debut,False,Women,Shoes,False,False,False,True,4,White,Bright Cactus,Phantom,Hot Punch,80,False
14244285,Air Max Pre-Day,False,Women,Shoes,False,False,False,True,4,Light Bone,Sanddrift,Iron Grey,White,135,True
14244286,Air Max Pre-Day,False,Women,Shoes,False,False,False,True,4,Light Soft Pink,Pink Oxford,Metallic Silver,Black,135,True
1010129058,Air Max Pre-Day,False,Women,Shoes,False,False,False,True,3,Hyper Pink,Metallic Silver,White,NaN,135,True
1003333480,Mercurial Superfly 9 Club,True,Multi-Ground Soccer Cleats,Multi-Ground Soccer Cleats,False,False,False,True,3,White,Pink Blast,Baltic Blue,NaN,70,False
1014424588,Chuck Taylor All Star Lift Platform Canvas,False,Women,Shoes,False,False,False,True,1,White,NaN,NaN,NaN,70,False
1000428440,Pegasus FlyEase By You,False,Custom Women,Custom  Easy On/Off Road Running Shoes,False,True,False,True,4,Multi-Color,Multi-Color,Multi-Color,Multi-Color,160,True
1003842474,Air Jordan 1 Hi FlyEase,False,Men,Shoes,False,False,False,True,3,Black,White,Fire Red,NaN,150,True
1011813415,Air Zoom G.T. Cut 2,False,Women,Basketball Shoes,False,False,False,True,4,Sail,Light Orewood Brown,Pink Spell,Black,170,True
1013518279,Air Zoom G.T. Cut 2,False,Women,Basketball Shoes,False,False,False,True,4,Bright Mandarin,Camellia,Orange Frost,Lime Blast,170,True
1012690018,Air Max 90 Futura Unlocked By You,False,Custom Women,Custom  Shoes,False,True,False,True,3,Multi-Color,Multi-Color,Multi-Color,NaN,200,True
1012599634,Tiempo Legend 10 Academy,False,Multi-Ground Soccer Cleats,Multi-Ground Soccer Cleats,False,False,False,True,2,Guava Ice,Black,NaN,NaN,80,False
1012328774,Tiempo Legend 10 Academy,False,Multi-Ground Soccer Cleats,Multi-Ground Soccer Cleats,False,False,False,True,3,Black,Hyper Royal,Chrome,NaN,80,False
1009406399,Air Force 1 Low By You,False,Custom Women,Custom  Shoes,False,True,False,True,4,Multi-Color,Multi-Color,Multi-Color,Multi-Color,130,True
1003838703,Vaporfly 2,False,Women,Road Racing Shoes,False,False,False,True,4,Black,Fuchsia Dream,White,Bright Crimson,250,True
14263164,Vaporfly 2,False,Women,Road Racing Shoes,False,False,False,True,4,University Blue,Light Crimson,Orange Trance,Light Orewood Brown,250,True
14099270,Vaporfly 2,False,Women,Road Racing Shoes,False,False,False,True,4,Coconut Milk,Ghost Green,Mint Foam,Cave Purple,250,True
14088791,Vaporfly 2,False,Women,Road Racing Shoes,False,False,False,True,4,Peach Cream,Green Shock,Barely Green,Black,250,True
1012599602,Streetgato,False,Men,Soccer Shoes,False,False,False,True,2,Guava Ice,Black,NaN,NaN,85,False
1009763082,Streetgato,False,Men,Soccer Shoes,False,False,False,True,3,Night Forest,Black,Canyon Rust,NaN,85,False
1003838937,Streetgato,False,Men,Soccer Shoes,False,False,False,True,3,Team Gold,Infrared 23,White,NaN,85,False
1003838958,Streetgato,False,Men,Soccer Shoes,False,False,False,True,4,Grey Fog,White,Glacier Blue,Rosewood,85,False
1003838952,Streetgato,False,Men,Soccer Shoes,False,False,False,True,4,Pink Foam,Pearl Pink,Glacier Blue,Iron Grey,85,False
13719086,Streetgato,False,Men,Soccer Shoes,False,False,False,True,3,Black,Off Noir,Summit White,NaN,85,False
1009763083,Streetgato,False,Men,Soccer Shoes,False,False,False,True,4,Blackened Blue,Blackened Blue,Court Purple,Blackened Blue,85,False
1009763081,Streetgato,False,Men,Soccer Shoes,False,False,False,True,3,White,Hyper Royal,Metallic Gold,NaN,85,False
1009763084,Streetgato,False,Men,Soccer Shoes,False,False,False,True,3,Indigo Haze,Indigo Haze,Indigo Haze,NaN,85,False
1012596635,Air Jordan 1 Low SE,True,Women,Shoes,False,False,False,True,4,White,White,Football Grey,Emerald Rise,120,False
1010056435,Dunk Low LX,False,Women,Shoes,False,False,False,True,4,Celestial Gold,Sail,Gold Suede,Wheat Gold,120,False
1010053810,Dunk Low LX,False,Women,Shoes,False,False,False,True,4,Deep Royal Blue,Sesame,Midnight Navy,Dark Obsidian,120,False
14225885,Rival Jump,False,Track & Field Jumping Spikes,Track & Field Jumping Spikes,False,False,False,True,4,Volt,Mint Foam,Coconut Milk,Cave Purple,70,False
14225882,Rival Jump,False,Track & Field Jumping Spikes,Track & Field Jumping Spikes,False,False,False,True,4,Black,Dark Smoke Grey,Light Smoke Grey,Metallic Silver,70,False
13175401,Offcourt Duo,False,Women,Slides,False,False,False,True,3,White,White,Black,NaN,45,False
13175394,Offcourt Duo,False,Women,Slides,False,False,False,True,3,Black,Black,White,NaN,45,False
1012264841,Air Max 1,True,Women,Shoes,False,False,False,False,4,Neutral Grey,White,Black,Fuchsia Dream,140,True
13176391,Air Max Bolt,False,Women,Shoes,False,False,False,True,4,Football Grey,Infinite Lilac,Green Glow,Wild Berry,95,False
13077818,Air Max Bolt,False,Women,Shoes,False,False,False,True,3,White,White,White,NaN,95,False
13077819,Air Max Bolt,False,Women,Shoes,False,False,False,True,3,White,White,Black,NaN,95,False
13077871,Air Max Bolt,False,Women,Shoes,False,False,False,True,3,White,Siren Red,Metallic Platinum,NaN,95,False
13130478,TC 7900,False,Women,Shoes,False,False,False,True,3,Sail,Black,Sail,NaN,120,False
14081322,Jordan Sophia,False,Women,Slides,False,False,False,True,3,Canyon Purple,Dark Concord,Black,NaN,85,False
1007921285,Jordan Sophia,False,Women,Slides,False,False,False,True,3,Baltic Blue,White,Blue Chambray,NaN,85,False
1010063434,Jordan Sophia,False,Women,Slides,False,False,False,True,3,Sea Coral,Sail,White,NaN,85,False
1003838932,Premier 3,False,Firm-Ground Soccer Cleats,Firm-Ground Soccer Cleats,False,False,False,True,3,Black,Black,Team Red,NaN,110,False
1003838939,Premier 3,False,Firm-Ground Soccer Cleats,Firm-Ground Soccer Cleats,False,False,False,True,3,White,University Red,Game Royal,NaN,110,False
1009763540,LeBron 20,False,Basketball Shoes,Basketball Shoes,False,False,False,True,4,Laser Orange,Hyper Pink,White,Racer Blue,200,True
1009769735,LeBron 20,False,Basketball Shoes,Basketball Shoes,False,False,False,True,4,Sesame,Sail,Midnight Navy,Light Crimson,210,True
1009763527,LeBron 20,False,Basketball Shoes,Basketball Shoes,False,False,False,True,4,Black,White,Pure Platinum,Metallic Gold,200,True
1006878092,LeBron 20,False,Basketball Shoes,Basketball Shoes,False,False,False,True,4,Total Orange,Green Strike,Hot Punch,Vivid Purple,200,True
1005027590,LeBron 20,False,Basketball Shoes,Basketball Shoes,False,False,False,True,4,Light Silver,Lemon Chiffon,Safety Orange,Hyper Royal,200,True
13075090,On Deck,False,Women,Slides,False,False,False,True,3,Black,White,Black,NaN,30,False
13075272,On Deck,False,Women,Slides,False,False,False,True,3,Black,Black,White,NaN,30,False
1010047248,Air Max Flyknit Racer,False,Women,Shoes,False,False,False,True,4,Volt,White,Sequoia,Black,160,True
1011845631,Air Max Flyknit Racer,False,Women,Shoes,False,False,False,True,4,White,Pearl Pink,Football Grey,Medium Soft Pink,160,True
14086356,Air Max Flyknit Racer,False,Women,Shoes,False,False,False,True,2,Black,White,NaN,NaN,160,True
1010047207,Air Max Flyknit Racer,False,Women,Shoes,False,False,False,True,4,White,Platinum Tint,Black,Pure Platinum,160,True
